,1,2
41,E59,Assertion:T122 Asserted:E55
42,E60,Observation:T124 Name:T125
43,E61,Observation:T126 Name:T127
44,E62,Observation:T128 Name:T129
45,E63,Eq-Comparison:T130 Operator:T131 Temporal-Unit:T133 Value:T132
46,E64,Encounter:T134
47,E66,Modifier:T91 Modifies:E45
48,E41,Study:T4
49,E67,Eq-Comparison:T137 Temporal-Period:T138
50,E68,Eq-Comparison:T139 Temporal-Period:T140
51,E69,Eq-Comparison:T141 Temporal-Period:T142
52,T1,Encounter 25 33	Admitted
53,T5,Encounter 67 76	inpatient
54,T7,Encounter 80 91	observation
55,T10,Location 115 139	Carolinas Medical Center
56,T11,Location 141 173	Carolinas Medical Center - Mercy
57,T12,Location 178 201	Atrium Health Northeast
58,T14,Eq-Comparison 208 217	≥18 years
59,T15,Eq-Operator 208 209	≥
60,T16,Eq-Value 209 211	18
61,T17,Eq-Temporal-Unit 212 217	years
62,T18,Age 221 224	age
63,T19,Encounter 230 239	admission
64,T23,Modifier 246 250	oral
65,T24,Modifier 251 261	parenteral
66,T26,Drug 262 272	antibiotic
67,T27,Drug-Name 262 272	antibiotic
68,T28,Observation 276 293	bacterial culture
69,T29,Observation-Name 276 293	bacterial culture
70,T31,Eq-Comparison 300 315	within 24 hours
71,T32,Eq-Operator 300 306	within
72,T33,Eq-Value 307 309	24
73,T34,Eq-Temporal-Unit 310 315	hours
74,T35,Encounter 319 328	emergency
75,T39,Observation 367 374	culture
76,T40,Observation-Name 367 374	culture
77,T41,Drug 388 399	antibiotics
78,T44,Drug-Name 388 399	antibiotics
79,T45,Eq-Comparison 408 423	within 48 hours
80,T46,Eq-Operator 408 414	within
81,T47,Eq-Value 415 417	48
82,T48,Eq-Temporal-Unit 418 423	hours
83,T50,Drug 437 448	antibiotics
84,T51,Drug-Name 437 448	antibiotics
85,T54,Observation 464 471	culture
86,T55,Observation-Name 464 471	culture
87,T56,Eq-Comparison 480 495	within 48 hours
88,T57,Eq-Operator 480 486	within
89,T58,Eq-Value 487 489	48
90,T59,Eq-Temporal-Unit 490 495	hours
91,T60,Risk 640 644	risk
92,T61,Modifier 635 639	high
93,T62,Encounter 656 667	readmission
94,T64,Eq-Comparison 649 655	30-day
95,T65,Eq-Value 649 651	30
96,T66,Eq-Temporal-Unit 652 655	day
97,T67,Eq-Comparison 675 680	≥ 20%
98,T68,Eq-Operator 675 676	≥
99,T69,Eq-Value 677 679	20
100,T70,Eq-Unit 679 680	%
101,T71,Death 692 701	mortality
102,T73,Eq-Comparison 685 691	30-day
103,T74,Eq-Value 685 687	30
104,T75,Eq-Temporal-Unit 688 691	day
105,T76,Eq-Comparison 709 714	≥ 10%
106,T77,Eq-Operator 709 710	≥
107,T78,Eq-Value 711 713	10
108,T79,Eq-Unit 713 714	%
109,T80,Observation 722 741	risk-scoring models
110,T81,Observation-Name 722 741	risk-scoring models
111,T82,Encounter 751 761	discharged
112,T84,Negation 747 750	not
113,T89,Location 898 912	North Carolina
114,T90,Negation 892 895	not
115,T92,Eq-Comparison 935 944	>2.5-hour
116,T93,Eq-Operator 935 936	>
117,T94,Eq-Value 936 939	2.5
118,T95,Eq-Temporal-Unit 940 944	hour
119,T96,Observation 945 955	drive time
120,T97,Observation-Name 945 955	drive time
121,T98,Location 970 978	hospital
122,T100,Condition 1146 1155	infection
123,T101,Condition-Name 1146 1155	infection
124,T102,Negation 1133 1136	not
125,T103,Location 1194 1214	acute care hospitals
126,T104,Encounter 1171 1182	transferred
127,T106,Condition 1444 1453	infection
128,T107,Condition-Name 1444 1453	infection
129,T108,Negation 1454 1463	ruled out
130,T109,Encounter 1481 1496	hospitalization
131,T113,Drug 994 1004	antibiotic
132,T114,Drug-Name 994 1004	antibiotic
133,T115,Location 1052 1066	operating room
134,T116,Condition 1107 1116	infection
135,T117,Condition-Name 1107 1116	infection
136,T120,Procedure 1097 1106	operative
137,T122,Assertion 1075 1081	likely
138,T124,Observation 1247 1258	code status
139,T125,Observation-Name 1247 1258	code status
140,T126,Observation 1266 1284	do not resuscitate
141,T127,Observation-Name 1266 1284	do not resuscitate
142,T128,Observation 1286 1301	do not intubate
143,T129,Observation-Name 1286 1301	do not intubate
144,T130,Eq-Comparison 1303 1318	within 24 hours
145,T131,Eq-Operator 1303 1309	within
146,T132,Eq-Value 1310 1312	24
147,T133,Eq-Temporal-Unit 1313 1318	hours
148,T134,Encounter 1325 1334	admission
149,T91,Modifier 925 934	residence
150,T4,Study 777 800	patient list generation
151,T137,Eq-Comparison 716 721	using
152,T138,Eq-Temporal-Period 716 721	using
153,T139,Eq-Comparison 1032 1044	administered
154,T140,Eq-Temporal-Period 1032 1044	administered
155,T141,Eq-Comparison 826 831	prior
156,T142,Eq-Temporal-Period 826 831	prior
157,A1,Encounter-Type-Value E1 emergency
158,A3,Encounter-Type-Value E3 inpatient
159,A4,Encounter-Type-Value E4 observation
160,A5,Location-Value T10 hospital
161,A6,Location-Value T11 hospital
162,A7,Location-Value T12 hospital
163,A8,Eq-Operator-Value T15 GTEQ
164,A9,Eq-Temporal-Unit-Value T17 year
165,A10,Encounter-Type-Value E9 inpatient
166,A12,Observation-Type-Value E15 lab
167,A13,Eq-Operator-Value T32 LTEQ
168,A14,Eq-Temporal-Unit-Value T34 hour
169,A15,Encounter-Type-Value E18 emergency
170,A17,Observation-Type-Value E20 lab
171,A19,Eq-Operator-Value T46 LTEQ
172,A20,Eq-Temporal-Unit-Value T48 hour
173,A22,Observation-Type-Value E27 lab
174,A23,Eq-Operator-Value T57 LTEQ
175,A24,Eq-Temporal-Unit-Value T59 hour
176,A25,Encounter-Type-Value E31 readmission
177,A26,Eq-Temporal-Unit-Value T66 day
178,A27,Eq-Operator-Value T68 GTEQ
179,A28,Eq-Temporal-Unit-Value T75 hour
180,A29,Eq-Operator-Value T77 GTEQ
181,A30,Encounter-Type-Value E39 discharge
182,A32,Eq-Operator-Value T93 GT
183,A33,Eq-Temporal-Unit-Value T95 hour
184,A34,Location-Value T98 hospital
185,A35,Location-Value T103 hospital
186,A36,Encounter-Type-Value E49 transfer
187,A37,Encounter-Type-Value E52 inpatient
188,A39,Location-Value T115 room
189,A42,Eq-Operator-Value T131 LTEQ
190,A43,Eq-Temporal-Unit-Value T133 hour
191,A44,Encounter-Type-Value E64 inpatient
192,A41,Assertion-Type-Value E59 possible
193,A46,Location-Value T89 residence
194,A47,Eq-Temporal-Period-Value T138 present
195,A48,Eq-Temporal-Period-Value T140 past
196,A49,Eq-Temporal-Period-Value T142 past
197,R1,Equivalent-To Arg1:E33 Arg2:E29
198,R2,Equivalent-To Arg1:E37 Arg2:E29
199,R4,Treatment-For Arg1:E54 Arg2:E55
200,R3,Example-Of Arg1:E61 Arg2:E60
201,R5,Example-Of Arg1:E62 Arg2:E60
202,R6,After Arg1:E1 Arg2:E3
203,R7,Or Arg1:E3 Arg2:E4
204,R8,Or Arg1:T11 Arg2:T12
205,R9,During Arg1:E8 Arg2:E9
206,R10,Or Arg1:E11 Arg2:E12
207,R11,Or Arg1:E14 Arg2:E15
208,R12,After Arg1:E17 Arg2:E18
209,R13,Before Arg1:E20 Arg2:E23
210,R14,Or Arg1:E21 Arg2:E25
211,R15,Before Arg1:E25 Arg2:E28
212,R16,Or Arg1:E31 Arg2:E34
213,R17,During Arg1:E39 Arg2:E41
214,R18,Or Arg1:T89 Arg2:E45
215,R19,During Arg1:E50 Arg2:E52
216,R20,Before Arg1:E57 Arg2:E54
217,R21,And Arg1:E55 Arg2:E48
218,R22,After Arg1:E63 Arg2:E64
219,R23,Or Arg1:E61 Arg2:E62
0,E1,Condition:T1 Name:T2 Temporality:E35
1,E3,Observation:T3 Name:T4
2,E7,Observation:T7 Name:T8 Numeric-Filter:E4
3,E8,Age:T17 Numeric-Filter:E5
4,E9,Eq-Comparison:T30 Operator:T9 Value:T23 Temporal-Unit:T45 Per:T46
5,E10,Eq-Comparison:T31 Operator:T10 Temporal-Unit:T14 Value:T26
6,E11,Eq-Comparison:T32 Operator:T11 Unit:T16 Value:T27 Operator2:T59
7,E12,Eq-Comparison:T33 Operator:T12 Value:T28 Unit:T29
8,E13,Eq-Comparison:T34 Operator:T18 Value:T24 Value2:T25 Temporal-Unit:T51 Per:T52
9,E4,Eq-Comparison:T36 Operator:T37 Value:T19 Value2:T20 Per:T38 Unit:T15
10,E5,Eq-Comparison:T39 Temporal-Unit:T13 Value:T21 Value2:T22 Operator:T40
11,E6,Observation:T41 Name:T42
12,E14,Observation:T43 Name:T44
13,E15,Observation:T47 Name:T48
14,E16,Observation:T49 Name:T50 Numeric-Filter:E13
15,E17,Observation:T53 Name:T54 Duration:E10 Stability:T55
16,E20,Observation:T60 Name:T61
17,E21,Condition:T62 Name:T63
18,E22,Condition:T64 Name:T65 Temporality:E34
19,E23,Observation:T66 Name:T67 Numeric-Filter:E12
20,E24,Drug:T68 Temporality:E33
21,E25,Observation:T70 Name:T71
22,E27,Coreference:T74 Refers-To:E24
23,E28,Condition:T75 Name:T76
24,E29,Condition:T77 Name:T78
25,E31,Study:T56
26,E18,Eq-Comparison:T73 Temporal-Period:T80
27,E32,Drug:T81 Name:T82 Temporality:E18
28,E33,Eq-Comparison:T83 Temporal-Period:T84
29,E34,Eq-Comparison:T85 Temporal-Period:T86
30,E35,Eq-Comparison:T87 Temporal-Period:T88
31,T1,Condition 636 652	eating disorders
32,T2,Condition-Name 636 652	eating disorders
33,T3,Observation 46 61	body mass index
34,T4,Observation-Name 46 61	body mass index
35,T5,Life-Stage-And-Gender 33 39	female
36,T6,Life-Stage-And-Gender 25 29	Male
37,T7,Observation 63 66	BMI
38,T8,Observation-Name 63 66	BMI
39,T9,Eq-Operator 157 166	less than
40,T10,Eq-Operator 264 265	>
41,T11,Eq-Operator 324 325	<
42,T12,Eq-Operator 460 461	>
43,T13,Eq-Temporal-Unit 124 129	years
44,T14,Eq-Temporal-Unit 267 273	months
45,T15,Eq-Unit 90 92	kg
46,T16,Eq-Unit 327 329	kg
47,T17,Age 102 105	age
48,T18,Eq-Operator 223 225	to
49,T19,Eq-Value 76 80	30.0
50,T20,Eq-Value 85 89	49.9
51,T21,Eq-Value 114 116	18
52,T22,Eq-Value 121 123	65
53,T23,Eq-Value 167 168	1
54,T24,Eq-Value 221 222	1
55,T25,Eq-Value 226 227	2
56,T26,Eq-Value 265 266	3
57,T27,Eq-Value 325 326	4
58,T28,Eq-Value 461 463	20
59,T30,Eq-Comparison 157 179	less than 1 h per week
60,T31,Eq-Comparison 264 273	>3 months
61,T32,Eq-Comparison 311 329	gain or loss <4 kg
62,T33,Eq-Comparison 454 463	score >20
63,T34,Eq-Comparison 221 238	1 to 2 h per week
64,T36,Eq-Comparison 68 95	between 30.0 and 49.9 kg/m2
65,T37,Eq-Operator 68 75	between
66,T38,Eq-Unit 93 95	m2
67,T39,Eq-Comparison 106 129	between 18 and 65 years
68,T40,Eq-Operator 106 113	between
69,T41,Observation 131 140	sedentary
70,T42,Observation-Name 131 140	sedentary
71,T43,Observation 142 156	light exercise
72,T44,Observation-Name 142 156	light exercise
73,T45,Eq-Temporal-Unit 169 170	h
74,T46,Eq-Temporal-Unit 175 179	week
75,T47,Observation 184 201	moderately active
76,T48,Observation-Name 184 201	moderately active
77,T49,Observation 203 220	moderate exercise
78,T50,Observation-Name 203 220	moderate exercise
79,T51,Eq-Temporal-Unit 228 229	h
80,T52,Eq-Temporal-Unit 234 238	week
81,T53,Observation 246 252	weight
82,T54,Observation-Name 246 252	weight
83,T59,Eq-Operator 311 323	gain or loss
84,T60,Observation 400 406	Smoker
85,T62,Condition 408 416	diabetic
86,T63,Condition-Name 408 416	diabetic
87,T64,Condition 434 452	alcohol dependance
88,T65,Condition-Name 434 452	alcohol dependance
89,T66,Observation 469 503	Alcohol and Health Questionnaire 8
90,T67,Observation-Name 469 503	Alcohol and Health Questionnaire 8
91,T29,Eq-Unit 454 459	score
92,T68,Drug 555 565	medication
93,T70,Observation 580 591	eating food
94,T71,Observation-Name 580 591	eating food
95,T74,Coreference 609 623	the medication
96,T75,Condition 685 699	perimenopausal
97,T76,Condition-Name 685 699	perimenopausal
98,T77,Condition 706 714	pregnant
99,T78,Condition-Name 706 714	pregnant
100,T79,Life-Stage-And-Gender 715 720	women
101,T56,Study 304 309	study
102,T55,Stability 253 259	stable
103,T61,Observation-Name 400 406	Smoker
104,T73,Eq-Comparison 511 517	taking
105,T80,Eq-Temporal-Period 511 517	taking
106,T81,Drug 518 541	weight loss medications
107,T82,Drug-Name 518 541	weight loss medications
108,T83,Eq-Comparison 548 554	taking
109,T84,Eq-Temporal-Period 548 554	taking
110,T85,Eq-Comparison 423 430	history
111,T86,Eq-Temporal-Period 423 430	history
112,T87,Eq-Comparison 625 632	history
113,T88,Eq-Temporal-Period 625 632	history
114,A1,Observation-Type-Value E3 vital
115,A2,Life-Stage-And-Gender-Type T5 female
116,A3,Life-Stage-And-Gender-Type T6 male
117,A4,Observation-Type-Value E7 vital
118,A5,Eq-Operator-Value T9 LT
119,A6,Eq-Operator-Value T10 GT
120,A7,Eq-Operator-Value T11 LT
121,A8,Eq-Operator-Value T12 GT
122,A9,Eq-Temporal-Unit-Value T13 year
123,A10,Eq-Temporal-Unit-Value T14 month
124,A11,Eq-Operator-Value T18 BETWEEN
125,A12,Eq-Operator-Value T37 BETWEEN
126,A13,Eq-Operator-Value T40 BETWEEN
127,A14,Observation-Type-Value E6 social-habit
128,A15,Observation-Type-Value E14 social-habit
129,A16,Eq-Temporal-Unit-Value T45 hour
130,A17,Eq-Temporal-Unit-Value T46 week
131,A18,Observation-Type-Value E15 social-habit
132,A19,Observation-Type-Value E16 social-habit
133,A20,Eq-Temporal-Unit-Value T51 hour
134,A21,Eq-Temporal-Unit-Value T52 week
135,A22,Observation-Type-Value E17 vital
136,A24,Eq-Operator-Value T59 PLUS-MINUS
137,A26,Observation-Type-Value E23 survey-or-questionnaire
138,A27,Observation-Type-Value E25 social-habit
139,A29,Life-Stage-And-Gender-Type T79 female
140,A25,Eq-Temporal-Period-Value T80 present
141,A30,Eq-Temporal-Period-Value T84 present
142,A31,Stability-Value T55 stable
143,A32,Eq-Temporal-Period-Value T86 past
144,A33,Eq-Temporal-Period-Value T88 past
145,R1,Abbrev-Of Arg1:E7 Arg2:E3
146,R2,Equivalent-To Arg1:E14 Arg2:E6
147,R3,Equivalent-To Arg1:E16 Arg2:E15
148,R5,Equivalent-To Arg1:E23 Arg2:E22
149,R6,Caused-By Arg1:E25 Arg2:E24
150,R7,If-Then Arg1:T79 Arg2:E29
151,R4,Equivalent-To Arg1:E11 Arg2:T55
152,R8,Or Arg1:T6 Arg2:T5
153,R9,Before Arg1:E10 Arg2:E31
154,R10,Before Arg1:E25 Arg2:E27
155,R11,Or Arg1:E6 Arg2:E15
0,E1,Condition:T1 Name:T2
1,E3,Condition:T3 Name:T4
2,E2,Condition:T5 Name:T6 Temporality:E8
3,E5,Encounter:T8 Location:T41
4,E6,Encounter:T10 Location:T11
5,E8,Eq-Comparison:T13 Temporal-Period:T14
6,E9,Eq-Comparison:T15 Temporal-Period:T16
7,E11,Condition:T18 Name:T19 Temporality:E21
8,E12,Condition:T20 Name:T21
9,E13,Condition:T22 Name:T25 Temporality:E23
10,E14,Modifier:T23 Modifies:T25
11,E16,Modifier:T26 Modifies:T25
12,E17,Condition:T27 Name:T28
13,E18,Modifier:T29 Modifies:E17
14,E19,Modifier:T30 Modifies:E17
15,E20,Condition:T31 Name:T32
16,E21,Eq-Comparison:T33 Temporal-Period:T34
17,E23,Eq-Comparison:T37 Temporal-Period:T38
18,T1,Condition 50 68	ulcerative colitis
19,T2,Condition-Name 50 68	ulcerative colitis
20,T3,Condition 292 309	diabetes mellitus
21,T4,Condition-Name 292 309	diabetes mellitus
22,T5,Condition 71 86	Crhon s disease
23,T6,Condition-Name 71 86	Crhon s disease
24,T8,Encounter 123 132	attending
25,T10,Encounter 164 173	inpatient
26,T11,Location 177 199	gastroenterology units
27,T13,Eq-Comparison 98 106	activity
28,T14,Eq-Temporal-Period 98 106	activity
29,T15,Eq-Comparison 110 122	in remission
30,T16,Eq-Temporal-Period 110 122	in remission
31,T18,Condition 277 289	hypertension
32,T19,Condition-Name 277 289	hypertension
33,T20,Condition 311 323	Dyslipidemia
34,T21,Condition-Name 311 323	Dyslipidemia
35,T22,Condition 383 389	events
36,T23,Modifier 349 363	cardiovascular
37,T25,Condition-Name 383 389	events
38,T26,Modifier 367 382	cerebrovascular
39,T27,Condition 419 427	diseases
40,T28,Condition-Name 419 427	diseases
41,T29,Modifier 395 405	Autoimmune
42,T30,Modifier 408 418	Neoplastic
43,T31,Condition 433 456	Thromboembolic diseases
44,T32,Condition-Name 433 456	Thromboembolic diseases
45,T33,Eq-Comparison 257 273	Previous history
46,T34,Eq-Temporal-Period 257 273	Previous history
47,T37,Eq-Comparison 329 345	Previous history
48,T38,Eq-Temporal-Period 329 345	Previous history
49,T41,Location 152 159	clinics
50,A1,Encounter-Type-Value E5 outpatient
51,A2,Location-Value T11 unit
52,A3,Eq-Temporal-Period-Value T14 present
53,A4,Eq-Temporal-Period-Value T16 past
54,A5,Eq-Temporal-Period-Value T34 past
55,A7,Eq-Temporal-Period-Value T38 past
56,A9,Location-Value T41 clinic
57,A10,Encounter-Type-Value E6 inpatient
58,R1,Or Arg1:E1 Arg2:E2
59,R2,Or Arg1:E5 Arg2:E6
60,R3,Or Arg1:E8 Arg2:E9
61,R4,Or Arg1:E14 Arg2:E16
62,R5,Or Arg1:E3 Arg2:E12
0,E3,Observation:T3 Name:T4
1,E8,Observation:T8 Name:T9
2,E10,Observation:T10 Name:T11
3,E12,Observation:T12 Name:T13
4,E13,Age:T16 Numeric-Filter:E1
5,E14,Age:T17 Numeric-Filter:E15
6,E15,Eq-Comparison:T22 Operator:T18 Value:T20 Value2:T21
7,E1,Eq-Comparison:T23 Operator:T24 Temporal-Unit:T15 Value:T19
8,E2,Family-Member:T2 Has:E14
9,E4,Encounter:T25
10,E6,Observation:T28 Name:T29
11,E9,Family-Member:T5 Has:E8
12,E11,Family-Member:T6 Has:E10
13,E16,Family-Member:T7 Has:E12
14,E17,Negation:T31 Negates:T14
15,E18,Negation:T33 Negates:T32
16,T1,Life-Stage-And-Gender 25 30	Adult
17,T3,Observation 143 146	TBI
18,T4,Observation-Name 143 146	TBI
19,T8,Observation 209 212	TBI
20,T9,Observation-Name 209 212	TBI
21,T10,Observation 262 265	TBI
22,T11,Observation-Name 262 265	TBI
23,T12,Observation 291 294	TBI
24,T13,Observation-Name 291 294	TBI
25,T14,Language 415 422	English
26,T15,Eq-Temporal-Unit 34 39	years
27,T16,Age 40 43	old
28,T17,Age 71 74	age
29,T18,Eq-Operator 76 77	-
30,T19,Eq-Value 31 33	18
31,T20,Eq-Value 75 76	3
32,T21,Eq-Value 77 79	18
33,T22,Eq-Comparison 75 79	3-18
34,T23,Eq-Comparison 31 52	18 years old or older
35,T24,Eq-Operator 44 52	or older
36,T2,Family-Member 65 70	child
37,T25,Encounter 89 101	hospitalized
38,T28,Observation 119 141	traumatic brain injury
39,T29,Observation-Name 119 141	traumatic brain injury
40,T5,Family-Member 194 199	child
41,T6,Family-Member 249 254	child
42,T7,Family-Member 276 281	child
43,T31,Negation 396 399	not
44,T32,Location 480 482	US
45,T33,Negation 476 479	Not
46,A1,Life-Stage-And-Gender-Type T1 adult
47,A6,Eq-Temporal-Unit-Value T15 year
48,A7,Eq-Operator-Value T18 BETWEEN
49,A8,Eq-Operator-Value T24 GTEQ
50,A2,Family-Member-Type E2 child
51,A9,Encounter-Type-Value E4 inpatient
52,A3,Family-Member-Type E9 child
53,A4,Family-Member-Type E11 child
54,A5,Family-Member-Type E16 child
55,A11,Location-Value T32 residence
56,R1,Abbrev-Of Arg1:E3 Arg2:E6
57,R2,And Arg1:E14 Arg2:E4
58,R3,During Arg1:E4 Arg2:E6
0,E1,Study:T1
1,E2,Study:T2
2,T1,Study 70 75	study
3,T2,Study 162 167	study
0,E1,Study:T1
1,T1,Study 76 81	trial
0,E3,Condition:T3 Name:T4 Severity:T60
1,E5,Condition:T5 Name:T6
2,E7,Condition:T7 Name:T8
3,E9,Condition:T9 Name:T10 Acuteness:T75
4,E11,Condition:T11 Name:T12 Severity:T64
5,E13,Condition:T13 Name:T14
6,E15,Condition:T15 Name:T16
7,E17,Observation:T17 Name:T18 Numeric-Filter:E25
8,E19,Condition:T19 Name:T20 Stability:T93
9,E20,Age:T29 Numeric-Filter:E23
10,E21,Eq-Comparison:T37 Operator:T21 Value:T30 Temporal-Unit:T46
11,E22,Eq-Comparison:T38 Operator:T22 Unit:T28 Value:T32 Per:T58
12,E23,Eq-Comparison:T39 Operator:T23 Temporal-Unit:T27 Value:T33
13,E24,Eq-Comparison:T40 Operator:T24 Value:T34
14,E25,Eq-Comparison:T41 Operator:T25 Value:T35
15,E26,Eq-Comparison:T42 Operator:T26 Value:T36 Temporal-Unit:T81
16,E2,Condition:T43 Name:T44 Severity:T1
17,E1,Condition:T2 Name:T45 Temporality:E21
18,E4,Drug:T47 Name:T48 Dose:E12
19,E8,Modifier:T50 Modifies:E1
20,E12,Eq-Comparison:T52 Operator:T53 Value:T31 Per:T55 Unit:T54
21,E14,Observation:T56 Name:T57 Numeric-Filter:E22
22,E18,Modifier:T61 Modifies:T8
23,E27,Modifier:T62 Modifies:T8
24,E29,Observation:T65 Name:T66 Numeric-Filter:E24
25,E31,Condition:T68 Name:T69 Temporality:E35
26,E32,Modifier:T70 Modifies:T69
27,E33,Modifier:T71 Modifies:T69
28,E35,Eq-Comparison:T73 Temporal-Period:T74
29,E39,Observation:T78 Name:T79 Numeric-Filter:E26
30,E41,Drug:T82 Name:T83 Dose:T84
31,E43,Condition:T86 Name:T87
32,E44,Modifier:T88 Modifies:E43
33,E45,Modifier:T89 Modifies:E43
34,E42,Study:T85
35,E47,Other:T91 Is-Other:E42
36,E36,Death:T76
37,E37,Risk:T77 Risk-For:E36 Severity:T92
38,T3,Condition 236 259	cardiopulmonary disease
39,T4,Condition-Name 236 259	cardiopulmonary disease
40,T5,Condition 299 322	coronary artery disease
41,T6,Condition-Name 299 322	coronary artery disease
42,T7,Condition 284 297	heart disease
43,T8,Condition-Name 284 297	heart disease
44,T9,Condition 452 466	kidney disease
45,T10,Condition-Name 452 466	kidney disease
46,T11,Condition 342 354	coagulopathy
47,T12,Condition-Name 342 354	coagulopathy
48,T13,Condition 429 438	Pregnancy
49,T14,Condition-Name 429 438	Pregnancy
50,T15,Condition 324 328	COPD
51,T16,Condition-Name 324 328	COPD
52,T17,Observation 377 380	INR
53,T18,Observation-Name 377 380	INR
54,T19,Condition 619 630	Hemodynamic
55,T20,Condition-Name 619 630	Hemodynamic
56,T21,Eq-Operator 79 80	<
57,T22,Eq-Operator 145 146	>
58,T23,Eq-Operator 199 208	less than
59,T24,Eq-Operator 365 366	<
60,T25,Eq-Operator 381 382	>
61,T26,Eq-Operator 536 545	less than
62,T27,Eq-Temporal-Unit 212 217	years
63,T28,Eq-Unit 148 152	mmol
64,T29,Age 195 198	age
65,T30,Eq-Value 80 82	24
66,T31,Eq-Value 123 125	10
67,T32,Eq-Value 146 147	4
68,T33,Eq-Value 209 211	18
69,T34,"Eq-Value 366 372	20,000"
70,T35,Eq-Value 382 383	5
71,T36,Eq-Value 546 548	24
72,T37,Eq-Comparison 79 88	<24 hours
73,T38,Eq-Comparison 145 154	>4 mmol/L
74,T39,Eq-Comparison 199 217	less than 18 years
75,T40,"Eq-Comparison 365 372	<20,000"
76,T41,Eq-Comparison 381 383	>5
77,T42,Eq-Comparison 536 554	less than 24 hours
78,T43,Condition 37 47	cirrhotics
79,T44,Condition-Name 37 47	cirrhotics
80,T1,Severity 22 32	Critically
81,T2,Condition 65 77	septic shock
82,T45,Condition-Name 65 77	septic shock
83,T46,Eq-Temporal-Unit 83 88	hours
84,T47,Drug 95 109	norepinephrine
85,T48,Drug-Name 95 109	norepinephrine
86,T50,Modifier 53 64	early onset
87,T52,Eq-Comparison 113 132	more than 10 ug/min
88,T53,Eq-Operator 113 122	more than
89,T54,Eq-Unit 126 128	ug
90,T55,Eq-Temporal-Unit 129 132	min
91,T56,Observation 137 144	lactate
92,T57,Observation-Name 137 144	lactate
93,T58,Eq-Unit 153 154	L
94,T60,Severity 223 229	Severe
95,T61,Modifier 261 271	structural
96,T62,Modifier 275 283	valvular
97,T64,Severity 335 341	Severe
98,T65,Observation 355 364	platelets
99,T66,Observation-Name 355 364	platelets
100,T68,Condition 396 401	Bleed
101,T69,Condition-Name 396 401	Bleed
102,T70,Modifier 403 410	Mucosal
103,T71,Modifier 414 422	variceal
104,T73,Eq-Comparison 389 395	Active
105,T74,Eq-Temporal-Period 389 395	Active
106,T75,Acuteness 444 451	Chronic
107,T78,Observation 517 532	life expectancy
108,T79,Observation-Name 517 532	life expectancy
109,T81,Eq-Temporal-Unit 549 554	hours
110,T82,Drug 671 683	vasopressors
111,T83,Drug-Name 671 683	vasopressors
112,T86,Condition 730 735	shock
113,T87,Condition-Name 730 735	shock
